filename,time_start,time_end,speaker,recorded,sentence_id,text,translation,word_forms,morphonology,gloss,language,dataset_creator,dataset_provider
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.","
",NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",[vpt1928f],NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",Мин,мин,я,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",мында,мында,этот.Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",пу,пу,этот,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",аалда,аал-ТА,село-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",тӧрeп,тöрe-(Ы)п,родиться-ConvP,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",<?>,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",ӧс,ӧс,расти,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",парғам,пар-ГА-(Ы)м,идти-Past-1sg,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",Казановкада,Казановка-ТА,Казановка-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,0.39,5.37,vpt1928f,2001,1,"
[vpt1928f] Мин мында пу аалда тӧрeп <?> ӧс парғам Казановкада.","
[vpt1928f] Я здесь в этой деревне родилась и выросла, в Казановке.",.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",Пір,пір,один,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",муң,муң,сто,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",тоғыс,тоғыс,девять,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",чÿс,чӱс,сто,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",отыс,отыс,тридцать,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",тӧрт,тӧрт,четыре,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",чылда,чыл-ТА,год-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.","тӧрептырзым,",тöре-(Ы)п-ТЫр-СЫм,рождаться-NF-Indir-1sg,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",отыс,отыс,тридцать,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",пiр,пір,один,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",августта,август-ТА,август-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,5.9,11.87,vpt1928f,2001,2,"Пір муң тоғыс чÿс отыс тӧрт чылда тӧрептырзым, отыс пiр августта.","Я родилась в 1934 году, 31 августа.",.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,Ам,ам,сейчас,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,чит…,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,алтон,алтон,шестьдесят,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,читi,читі,семь,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,час,час,возраст,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,полар,пол-Ар,быть-Fut,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,мегее,мегее,я.Dat,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,12.471,17.277,vpt1928f,2001,3,Ам чит… алтон читi час полар мегее.,Сейчас мне 67 лет будет.,.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",Киріп,кирі-(Ы)п,стариться-ConvP,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",пардым,пар-ТЫ-(Ы)м,идти-RPast-1sg,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",",",NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",ÿлгÿлер,ӱлгӱ-ЛАр,власть-Pl,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",алысча,алыс-чА,меняться-Pres,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",",",NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",законнар,закон-ЛАр,закон-Pl,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",алысчалар,алыс-чА-ЛАр,меняться-Pres-PredPl,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",прай,прай,весь,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,17.277,24.97,vpt1928f,2001,4,"Киріп пардым, ÿлгÿлер алысча, законнар алысчалар прай.","Постарела я, власть меняется, законы меняются все.",.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",А,а,а,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",мин,мин,я,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",чуртазымда,чуртас-(Ы)м-ТА,жизнь-1pos.sg-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",",",NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",мының,мының,этот.Gen,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",алнында,алны-ндА,перёд-3pos-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",чуртаан,чурта-ГАн,жить-Past,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",чуртазымны,чуртас-(Ы)м-НЫ,жизнь-1pos.sg-Acc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",амғызына,амғы-(з)Ы-(н)А,настоящий-3pos-Dat,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",тиңнеп,тиңне-(Ы)п,равнять-ConvP,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",пір,пір,один,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",дее,дее,Add,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",килістір,килістір-0,согласовывать-NF,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",полбинчам,пол-Пин-чА-(Ы)м,быть-NF-Pres-1sg,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,25.46,33.51,vpt1928f,2001,5,"А мин чуртазымда, мының алнында чуртаан чуртазымны амғызына тиңнеп пір дее килістір полбинчам.","Сравнивая мою прошлую жизнь с настоящей, не могу привести их в соответствие.",.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,33.62,38.16,vpt1928f,2001,6,"Мының алнында тоғынӌабыс, ахча алӌабыс.","Раньше мы работали, деньги получали.",Мының,мының,этот.Gen,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,33.62,38.16,vpt1928f,2001,6,"Мының алнында тоғынӌабыс, ахча алӌабыс.","Раньше мы работали, деньги получали.",алнында,алны-ндА,перёд-3pos-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,33.62,38.16,vpt1928f,2001,6,"Мының алнында тоғынӌабыс, ахча алӌабыс.","Раньше мы работали, деньги получали.",тоғынӌабыс,тоғын-ЧА-ПЫс,работать-Hab-1pl,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,33.62,38.16,vpt1928f,2001,6,"Мының алнында тоғынӌабыс, ахча алӌабыс.","Раньше мы работали, деньги получали.",",",NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,33.62,38.16,vpt1928f,2001,6,"Мының алнында тоғынӌабыс, ахча алӌабыс.","Раньше мы работали, деньги получали.",ахча,ахча,деньги,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,33.62,38.16,vpt1928f,2001,6,"Мының алнында тоғынӌабыс, ахча алӌабыс.","Раньше мы работали, деньги получали.",алӌабыс.,ал-ЧА-ПЫс,брать-Hab-1pl,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",Ам,ам,сейчас,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",тоғыс,тоғыс,работа,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",таа,таа,Add,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",чоғыл,чоғыл,нет,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",",",NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",ахча,ахча,деньги,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",даа,даа,Add,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",чоғыл,чоғыл,нет,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",чиит,чиит,молодой,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",чонға,чон-ГА,народ-Dat,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-0-0.mp4,38.16,41.98,vpt1928f,2001,7,"Ам тоғыс таа чоғыл, ахча даа чоғыл чиит чонға.","Сейчас работы нету, и денег нету для молодежи.",.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,23.310000000000002,27.21,vpt1928f,2001,1,Чаа тузында чииc чох полған.,Во время войны еды не было.,Чаа,чаа,война,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,23.310000000000002,27.21,vpt1928f,2001,1,Чаа тузында чииc чох полған.,Во время войны еды не было.,тузында,тус-(з)Ы-ндА,время-3pos-Loc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,23.310000000000002,27.21,vpt1928f,2001,1,Чаа тузында чииc чох полған.,Во время войны еды не было.,чииc,чиис,пища,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,23.310000000000002,27.21,vpt1928f,2001,1,Чаа тузында чииc чох полған.,Во время войны еды не было.,чох,чох,отсутствующий,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,23.310000000000002,27.21,vpt1928f,2001,1,Чаа тузында чииc чох полған.,Во время войны еды не было.,полған,пол-ГАн,быть-Past,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,23.310000000000002,27.21,vpt1928f,2001,1,Чаа тузында чииc чох полған.,Во время войны еды не было.,.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,28.42,30.380000000000003,vpt1928f,2001,2,Пазах теер чӧрӌебіс.,Колоски (после уборки) мы собирали.,Пазах,пазах,колос,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,28.42,30.380000000000003,vpt1928f,2001,2,Пазах теер чӧрӌебіс.,Колоски (после уборки) мы собирали.,теер,теер-0,собирать-NF,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,28.42,30.380000000000003,vpt1928f,2001,2,Пазах теер чӧрӌебіс.,Колоски (после уборки) мы собирали.,чӧрӌебіс,чӧр-ЧА-ПЫс,передвигаться-Hab-1pl,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,28.42,30.380000000000003,vpt1928f,2001,2,Пазах теер чӧрӌебіс.,Колоски (после уборки) мы собирали.,.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,30.909,35.49,vpt1928f,2001,3,Ол даа пазахтарыбысты алдырыбысчабыс пастыхтарға.,Да и эти наши колоски отбирали начальники.,Ол,ол,тот,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,30.909,35.49,vpt1928f,2001,3,Ол даа пазахтарыбысты алдырыбысчабыс пастыхтарға.,Да и эти наши колоски отбирали начальники.,даа,даа,Add,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,30.909,35.49,vpt1928f,2001,3,Ол даа пазахтарыбысты алдырыбысчабыс пастыхтарға.,Да и эти наши колоски отбирали начальники.,пазахтарыбысты,пазах-ЛАр-(Ы)бЫс-НЫ,колос-Pl-1pos.pl-Acc,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,30.909,35.49,vpt1928f,2001,3,Ол даа пазахтарыбысты алдырыбысчабыс пастыхтарға.,Да и эти наши колоски отбирали начальники.,алдырыбысчабыс,алдыр-(Ы)бЫс-ЧА-ПЫс,брать.Caus-Perf-Hab-1pl,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,30.909,35.49,vpt1928f,2001,3,Ол даа пазахтарыбысты алдырыбысчабыс пастыхтарға.,Да и эти наши колоски отбирали начальники.,пастыхтарға,пастых-ЛАр-ГА,руководитель-Pl-Dat,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,30.909,35.49,vpt1928f,2001,3,Ол даа пазахтарыбысты алдырыбысчабыс пастыхтарға.,Да и эти наши колоски отбирали начальники.,.,NA,NA,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,37.27,41.14,vpt1928f,2001,4,"Ник тутчатхан кізілер, сÿт тамағынаң чуртаӌабыс піс.","Люди коров держали, молочными продуктами питались и жили мы.",Ник,ник,корова,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,37.27,41.14,vpt1928f,2001,4,"Ник тутчатхан кізілер, сÿт тамағынаң чуртаӌабыс піс.","Люди коров держали, молочными продуктами питались и жили мы.",тутчатхан,тут-чАТ-ГАн,держать-Dur-Past,khak1248,Vera Maltseva,George Moroz
20010801a-KAZANOVKA-vpt1934f-voina-1-0.mp4,37.27,41.14,vpt1928f,2001,4,"Ник тутчатхан кізілер, сÿт тамағынаң чуртаӌабыс піс.","Люди коров держали, молочными продуктами питались и жили мы.",кізілер,кізі-ЛАр,человек-Pl,khak1248,Vera Maltseva,George Moroz
